1800-1850,,,,,
1900-1950,,,,,
BIUST - 115/001,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,COMP 101 LAB GROUP GEOLOGY,INFS 312 LAB,COMP 211 LAB GROUP E & PHYSICS,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,INFS 411 LAB,,,
1200-1250,COMP 101 LAB GROUP COMP &TELE,,COMP 101 LAB GROUP GEOLOGICAL,COMP 221 LECTURE,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,COMP 441 LAB,COMP 101 LAB GROUP MINING,COMP 311 LAB,COMP 353 LAB,INFS 361 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 3D LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,CPEN 513 LAB,,MINE 411 LAB,EEEN 411 LAB ELECTRICAL & MECHANICAL,
0900-0950,,MCTE 511 LAB,,,
1000-1050,CETG 111 LAB GROUP GEOLOGICAL & MINING,,,,CETG 111 LAB GROUP INDUSTRIAL & MECHANICAL
1100-1150,,EEEN 514 LAB,,CETG 111 LAB GROUP COMPUTER & TELE,
1200-1250,,,,,
1300-1350,,,EEEN 512/ENER 415 LAB,,CETG 111 LAB GROUP ELECTRICAL
1400-1450,,,,,
1500-1550,CETG 111 LAB GROUP MECHATRONICS,CETG 111 LAB GROUP CIVIL,CETG 111 LAB GROUP CHEMICAL & MATERIALS,COMP 211 LAB GROUP I,
1600-1650,,,,,EEEN 411 TUTORIAL
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - BIOLOGY COMPUTER LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,BIOL 601 LECTURE,BIOL 602 LECTURE,BIOL 406 LECTURE,COMP 231 LAB,BIOL 201 Tutorial
0900-0950,,,,,
1000-1050,,,,,
1100-1150,BIOL 403 LECTURE,,COMP 201 LAB,,
1200-1250,,BIOL 603 LECTURE,,BIOL 305 LECTURE,BIOL 401 LAB
1300-1350,BIOL 302 LECTURE,,,,
1400-1450,,COMP 221 LAB,,BIOL 401 LECTURE,
1500-1550,,,,BIOL 201 LECTURE,BIOL 401 LECTURE
1600-1650,,BIOL 202 LECTURE,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS COMPUTER LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,PHYS 311 LAB,COMP 211 LAB GROUP J,COMP 101 LAB GROUP MATHS & STATS,,MCTE 521 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,COMP 101 LAB GROUP FORENSIC,,CPEN 522 LAB,COMP 101 LAB GROUP BIOLOGY 2
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,MINS 412 LAB,,,COMP 361 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - ENVIRONMENTAL SCIENCES COMPUTER LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,COMP 451 LAB,COMP 211 LAB GROUP K,COMP 101 LAB GROUP PA CHEM,,
0900-0950,,,,,COMP 101 LAB GROUP INFO
1000-1050,,,,COMP 101 LAB GROUP MECHATRONICS,
1100-1150,ENVS 6101 LAB,COMP 101 LAB GROUP ENVIRONMENTAL SCIENCE & PHYSICS,,,
1200-1250,,,ENVS 6103 LAB,,COMP 101 LAB GROUP BIOLOGY 1
1300-1350,,,,,
1400-1450,COMP 101 LAB GROUP INDUSTRIAL,,,,
1500-1550,,COMP 101 LAB GROUP ELECTRICAL,COMP 101 LAB GROUP CIVIL,COMP 211 LAB GROUP G,GEOL 401 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS YEAR 2 LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,PHYS 202 LAB,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,PHYS 201 LAB,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - STATICS AND DYNAMICS LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,MECE 211 LAB GROUP H,MECE 211 LAB GROUP I,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,MECE 211 LAB GROUP G,,,
1200-1250,,,MECE 211 LAB GROUP K,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,MECE 211 LAB GROUP J,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS LAB 6,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/016,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,MMEE 210 LAB MECHANICAL & MECHATRONICS,INME 515 LAB,MMEE 210 LAB MINING & GEOLOGICAL,INME 511 LAB INDUSTRIAL,INME 512 LAB INDUSTRIAL
0900-0950,,,,,
1000-1050,,,,,
1100-1150,INME 313 LAB,INME 314 LAB,,,
1200-1250,,,MMEE 210 LAB ELECTRICAL & IND,MECE 511 LAB,MMEE 210 LAB MATERIALS & CHEMICAL
1300-1350,,,,,
1400-1450,,INME 512 LAB MECHATRONICS,,,
1500-1550,INME 511 LAB MECHANICAL,,INME 414 LAB,MMEE 210 LAB CIVIL & COMP,MMEE 513 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/013,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,INME 413 LAB,
0900-0950,INME 411 LAB,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,INME 412 LAB,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - B5/G14 (MICROBIOLOGY LAB),,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,BIOL 202 LAB PA CHEM & FORENSIC,,
0900-0950,,BIOL 302 LAB,,,
1000-1050,,,,BIOL 406 LAB,
1100-1150,,,,,
1200-1250,,,,,BIOL 202 LAB BIOLOGY
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,BIOL 405 LAB,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - B5/G01,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,BIOL 303 LAB
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,BIOL 403 LAB,,BIOL 203 LAB,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/009,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,MINS 311 LAB MECHANICAL & MECHATRONICS,,,MINS 311 LAB ELECTRICAL & TELE
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,MINS 411 LAB,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/008,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,EEEN 311 LAB ELECTRICAL,,EEEN 211 LAB GROUP H,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,EEEN 211 LAB GROUP J,,
1300-1350,,,,,EEEN 211 LAB GROUP I
1400-1450,,,,,
1500-1550,,,EEEN 311 MECHANICAL & COMP & TELE,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/ 018,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,TELE 522 LAB,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,TELE 511 LAB
1500-1550,TELE 513 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/010,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,MECE 311 LAB MECHANICAL & MECHATRONICS
1100-1150,,,,,
1200-1250,MECE 412 LAB,,MECE 311 LAB MINING & GEOLOGICAL,MECE 312 LAB CHEMICAL,
1300-1350,,,,,
1400-1450,,MECE 312 LAB MECHANICAL,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/017,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,MINE 414 LAB,,MINE 515 LAB,MINE 415 LAB,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,GLEN 514 LAB,,,,
1200-1250,,,MINE 523 LAB,MINE 416 LAB,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,MINE 511 LAB,GLEN 313 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/114,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,EEEN 411 LAB ELECTRICAL & MECHANICAL,EEEN 519 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,EEEN 414 LAB MECHATRONICS,,,
1200-1250,EEEN 411 LAB MECHATRONICS & COMPUTER AND TELE,,,,
1300-1350,,,,CTEN 512 LAB,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/019,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,MINE 513 LAB,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,MECE 313 LAB,,,MINE 512 LAB,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,MINE 514 LAB
1500-1550,,,MINE 413 LAB,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 102/019,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,BIOL 304 LAB,BIOL 402 LAB
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,BIOL 204 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - SOIL SCIENCE SEDIMENTOLOGY LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,ENVS 403 LAB,ENVS 401 LAB,GEOL 201 LAB SCIENCE GROUP,ENVS 6104 LAB,ENVS 301 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,GEOL 201 LAB ENGINEERING GROUP,
1200-1250,GEOL 201 LAB ENGINEERING GROUP,,,,
1300-1350,,GEOL 307 LAB SCIENCE GROUPS,GEOL 307 LAB YEAR 4 GEOLOGICAL,,
1400-1450,,,,,
1500-1550,ENVS 407 LAB,,,,GEOL 201 LAB SCIENCE GROUP
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PETROLOGY/MINERALOGY LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,GEOL 403 LAB,,,,GEOL 301 LAB
0900-0950,,,,GLEN 418 LAB,
1000-1050,,,,,
1100-1150,GEOL 207 LAB,,,GLEN 311 LAB,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - GENERAL ENVIRONMENTAL SCIENCE LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,GEOL 405 LAB Y5 GEOLOGICAL,GEOL 621 LAB,,GEOL 303 LAB,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,GEOL 611 LAB,ENVS 405 LAB,
1200-1250,,GEOL 405 LAB Y4 EARTH & GEOLOGY,,,
1300-1350,GEOL 601 LAB,,,,GEOL 615 LAB
1400-1450,,,GEOL 623 LAB,,
1500-1550,GEOL 305 LAB,GEOL 625 LAB,,GEOL 613 LAB,ENVS 6102 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - GIS AND REMOTE SENSING LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,ENVS 305 LAB,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - CHEMISTRY PREFAB 5/6,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,CHEM 101 LAB GROUP INFORMATION SYSTEMS & COMPUTER SCIENCE,,CHEM 101 LAB GROUP EARTH & GEOLOGY,,CHEM 101 LAB GROUP MATHS & STATS
0900-0950,,,,,
1000-1050,,,,,
1100-1150,CHEM 101 LAB GROUP INDUSTRIAL,CHEM 101 LAB GROUP BIOLOGY,,CHEM 101 LAB GROUP MINING & GEOLOGICAL,CHEM 101 LAB GROUP FORENSIC & PA CHEM
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,"CHEM 101 LAB GROUP CHEMICAL, MATERIALS",CHEM 101 LAB GROUP ENV SC & PHYSICS,CHEM 101 LAB GROUP ELECTRICAL & MECHATRONICS,CHEM 101 LAB GROUP MECHANICAL,CHEM 101 LAB GROUP CIVIL & COMP & TELE
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS YEAR 1 LAB A,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,PHYS 101 LAB GROUP FORENSICS & PA CHEM,,,,
0900-0950,,,,,PHYS 101 LAB GROUP PHYSICS & ENV SC
1000-1050,,PHYS 101 LAB GROUP STATS,,,
1100-1150,PHYS 101 LAB GROUP MECHATRONICS,,,,
1200-1250,,,,,COMP 101 LAB GROUP BIOLOGY 1
1300-1350,,PHYS 101 LAB GROUP EARTH,,,
1400-1450,,,,,
1500-1550,PHYS 101 LAB GROUP MINING & GEOLOGICAL,,PHYS 101 LAB GROUP COMP & TELE,PHYS 101 LAB GROUP CIVIL,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS YEAR 1 LAB B,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,PHYS 101 LAB GROUP INFORMATION SYSTEMS & COMPUTER SCIENCE,,PHYS 101 LAB GROUP BIOLOGY
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,PHYS 101 LAB GROUP GEOLOGY,,,
1200-1250,,,,,
1300-1350,,,,,"PHYS 101 LAB GROUP CHEMICAL, MATERIALS"
1400-1450,,PHYS 101 LAB GROUP MATHS,PHYS 101 LAB GROUP MECHANICAL,,
1500-1550,PHYS 101 LAB GROUP ELECTRICAL,,,PHYS 101 LAB GROUP INDUSTRIAL,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - PHYSICS YEAR 4 LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,PHYS 411 LECTURE,PHYS 411 LAB,PHYS 404 LAB,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,PHYS 403 LAB 2,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,PHYS 403 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - B5/G21,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,BIOL 601 LAB,,
0900-0950,,,,,
1000-1050,,,,BIOL 201 LAB,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,BIOL 314 LAB,,BIOL 602 LAB,
1400-1450,,,BIOL 305 LAB,,
1500-1550,BIOL 313 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - B5/G10,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,BIOL 101 LAB GROUP E,,BIOL 101 LAB GROUP D,,BIOL 101 LAB GROUP B
0900-0950,,,,,
1000-1050,,BIOL 101 LAB GROUP F,,,
1100-1150,,,,BIOL 603 LAB,
1200-1250,,,,,
1300-1350,,,,,BIOL 101 LAB GROUP C
1400-1450,,,,,
1500-1550,,BIOL 101 LAB GROUP A,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/020 ELECTRONICS PROJECT WORKSHOP,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,EEEN 313 LAB,EEEN 211 LAB GROUP K,,EEEN 413 LAB
0900-0950,,,,,
1000-1050,,,,CTEN 511/MINS 511 LAB,
1100-1150,,,EEEN 314 LAB,,
1200-1250,EEEN 412 LAB ELECTRICAL,,,,
1300-1350,,,,,EEEN 412 LAB MECHATRONICS
1400-1450,,,,,
1500-1550,,CTEN 415 LAB,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/102,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,ENER 411 LAB,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 107/011 ELECTRICAL WORKSHOP,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,EEEN 511 LAB,,,,
1000-1050,,EEEN 221 LAB MECHATRONICS,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,EEEN 221 LAB YEAR 3 MINING,,EEEN 414 LAB COMP & TELE AND ELECTRICAL,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - CHEMISTRY PREFAB 3/4,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,CHEM 403 LAB,
0900-0950,,,,,
1000-1050,CHEM 307 LAB,,,,
1100-1150,,,CHEM 302 LAB FORENSIC,CHEM 402 LAB,CHEM 303 LAB
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,CHEM 205 LAB GEOLOGY & EARTH,CHEM 302 LAB PA CHEM,,
1500-1550,,,,,CHEM 205 LAB PA CHEM & FORE
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - MAIN CHEMISTRY LAB 22/24,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,CHEM 203 LAB BIOLOGY,CHEM 306 LAB,CHEM 309 LAB,CHEM 405 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,CHEM 203 LAB PA CHEMISTRY,,,,
1200-1250,,,CHEM 203 LAB FORENSIC,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,CHEM 407 LAB,CHEM 409 LAB,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - MAPROOM 1 (CIVIL),,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,CIVE 312 LAB,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,CIVE 411 LAB,CIVE 314 LAB,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,CIVE 315 LAB,
1500-1550,,,CIVE 416 LAB,,CIVE 311 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - MAPROOM 2 (CIVIL),,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,CIVE 414 LAB,,CIVE 415 LAB
1200-1250,,,,CIVE 412 LAB,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,CIVE 514 LAB,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - FORENSICS LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,FRSC 403 LAB,,,,FRSC 301 LAB
0900-0950,,,,,
1000-1050,,,FRSC 401 LAB,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - BLOCK 121/001,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,CHEE 210 LAB,,
0900-0950,,,,,
1000-1050,,CHEE 311 LAB,,,
1100-1150,CHEE 312 LAB,,CHEE 515 LAB,,CHEE 516 LAB
1200-1250,,,,,
1300-1350,,,,,
1400-1450,,,,,CHEE 517 LAB
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 121/002,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,CHEE 510 LAB,,,,
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,CHEE 310 LAB,,
1200-1250,,,,,
1300-1350,,CHEE 514 LAB,,,
1400-1450,,,MMEE 310 LAB,,
1500-1550,,,,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 121/003,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,CHEE 512 LAB,CMME 511 LAB,,CHEE 412 LAB
0900-0950,,,,,
1000-1050,,,,,
1100-1150,,,,CMME 510 LAB,
1200-1250,CHEE 415 LAB,,MMEE 410 LAB,,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,MMEE 515 LAB,MMEE 415 LAB,,CHEE 414 LAB
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - 121/004,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,CHEE 411 LAB,MMEE 411 LAB,
0900-0950,,,,,MMEE 313 LAB
1000-1050,,,,,
1100-1150,,,,,
1200-1250,,,,,
1300-1350,,,,MMEE 522 LAB,
1400-1450,,,,,
1500-1550,MMEE 413 LAB,,CHEE 413 LAB,,
1600-1650,,,,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
BIUST - ASTRONOMY LAB,,,,,
2024/2025 Semester 1 Final Teaching Timetable,,,,,
,Monday,Tuesday,Wednesday,Thursday,Friday
0800-0850,,,,PHYS 412 LAB,
0900-0950,,,,,
1000-1050,,,,,PHYS 412 LECTURE
1100-1150,,,,,
1200-1250,,,,PHYS 311 Lecture,
1300-1350,,,,,
1400-1450,,,,,
1500-1550,,PHYS 311 LECTURE,,,
1600-1650,,,PHYS 412 Lecture,,
1700-1750,,,,,
1800-1850,,,,,
1900-1950,,,,,
